1	1028.621247	1275.210672	1604.371587	1531.638729	1028.621247	275.6080229	1028.621247	1275.210672
2	912.050426	800.2330116	1164.709563	873.6973866	800.2330116	275.6080229	912.050426	800.2330116
3	564.2216591	1105.771043	833.2633444	909.3364811	564.2216591	275.6080229	564.2216591	909.3364811
4	1608.431591	1506.135328	1259.7997	1033.874565	1033.874565	275.6080229	1259.7997	1033.874565
5	475.5796004	745.9274615	813.6910367	997.0560498	475.5796004	275.6080229	475.5796004	745.9274615
6	1073.539578	780.9428441	1114.643793	865.234207	780.9428441	275.6080229	1073.539578	780.9428441
7	1039.676572	1149.528339	1143.544678	1308.346822	1039.676572	275.6080229	1039.676572	1149.528339
8	574.0462843	794.3744743	1264.942299	643.8871129	574.0462843	275.6080229	574.0462843	643.8871129
9	1024.265477	1185.834521	1156.407853	1088.523628	1024.265477	275.6080229	1024.265477	1088.523628
10	859.3311229	1099.263576	1637.223221	1589.647028	859.3311229	275.6080229	859.3311229	1099.263576
11	801.3507396	810.252633	1213.750796	837.1460642	801.3507396	275.6080229	801.3507396	810.252633
100000	100000	100000	100000	100000	100000	275.6080229	100000	100000
13	736.2835981	1036.175418	935.0886652	1030.948167	736.2835981	275.6080229	736.2835981	1030.948167
100000	100000	100000	100000	100000	100000	275.6080229	100000	100000
15	779.1973773	867.9570022	1443.782596	1004.88345	779.1973773	275.6080229	779.1973773	867.9570022
16	462.5288234	450.7495261	423.2621269	642.6843574	423.2621269	275.6080229	423.2621269	450.7495261
100000	100000	100000	100000	100000	100000	275.6080229	100000	100000
18	1233.421021	1004.529249	1729.885576	875.1535703	875.1535703	275.6080229	1233.421021	875.1535703
19	595.7741513	504.8752789	525.9496156	468.9003024	468.9003024	275.6080229	525.9496156	468.9003024
20	818.610254	710.7176162	736.4726247	495.8201587	495.8201587	275.6080229	736.4726247	495.8201587
21	822.179828	1296.54954	698.9560205	928.9473958	698.9560205	275.6080229	698.9560205	928.9473958
22	713.6792796	741.0105516	1358.920077	1146.276305	713.6792796	275.6080229	713.6792796	741.0105516
100000	100000	100000	100000	100000	100000	275.6080229	100000	100000
24	605.7734737	554.2269412	358.8995175	408.0135822	358.8995175	275.6080229	358.8995175	408.0135822
25	753.9098707	1143.797725	1462.241862	1059.435786	753.9098707	275.6080229	753.9098707	1059.435786
26	541.9777754	982.4274776	925.6332871	1042.944881	541.9777754	275.6080229	541.9777754	982.4274776
100000	100000	100000	100000	100000	100000	275.6080229	100000	100000
28	521.1952691	770.2426379	1100.786404	443.1753527	443.1753527	275.6080229	521.1952691	443.1753527
100000	100000	100000	100000	100000	100000	275.6080229	100000	100000
30	718.3443147	583.4510397	847.3987976	938.0911048	583.4510397	275.6080229	718.3443147	583.4510397
31	348.6311141	275.6080229	659.1879742	467.3182106	275.6080229	275.6080229	348.6311141	275.6080229
