100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
20	799.8781129	100000	728.2778448	100000	728.2778448	273.3193652	728.2778448	100000
21	795.7492158	1326.733269	689.5072137	915.0424364	689.5072137	273.3193652	689.5072137	915.0424364
22	707.121472	738.770103	1332.349838	1130.657901	707.121472	273.3193652	707.121472	738.770103
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
24	536.6459033	545.1748098	350.4807605	398.1347395	350.4807605	273.3193652	350.4807605	398.1347395
25	756.4346695	1089.720495	1443.26581	1043.864218	756.4346695	273.3193652	756.4346695	1043.864218
26	542.4623733	967.7208749	892.0366397	992.861953	542.4623733	273.3193652	542.4623733	967.7208749
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
28	517.1027569	763.7637769	977.2905643	438.1561349	438.1561349	273.3193652	517.1027569	438.1561349
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
30	675.8798464	584.7871696	854.4584257	927.3997469	584.7871696	273.3193652	675.8798464	584.7871696
31	346.351097	273.3193652	634.3516467	453.7405171	273.3193652	273.3193652	346.351097	273.3193652
