1	1099.579234	1368.901331	1766.895469	1626.191707	1099.579234	279.3808374	1099.579234	1368.901331
2	981.8887995	844.82299	1217.522951	907.9706314	844.82299	279.3808374	981.8887995	844.82299
3	552.3819945	1203.024743	909.4034976	977.3828955	552.3819945	279.3808374	552.3819945	977.3828955
4	1603.962068	1544.466835	1267.323405	1104.651363	1104.651363	279.3808374	1267.323405	1104.651363
5	490.356064	760.3514013	853.948673	1018.014697	490.356064	279.3808374	490.356064	760.3514013
6	1127.92337	822.4927455	1197.051422	887.3044535	822.4927455	279.3808374	1127.92337	822.4927455
7	1088.240967	1148.757092	1198.999997	1377.864034	1088.240967	279.3808374	1088.240967	1148.757092
8	589.68642	834.7716832	1257.333051	682.3485383	589.68642	279.3808374	589.68642	682.3485383
9	1058.910735	1222.162219	1246.698007	1134.680659	1058.910735	279.3808374	1058.910735	1134.680659
10	873.1060052	1172.052836	1781.33839	1668.895407	873.1060052	279.3808374	873.1060052	1172.052836
11	811.2182532	877.1802232	1303.459315	880.2243466	811.2182532	279.3808374	811.2182532	877.1802232
100000	100000	100000	100000	100000	100000	279.3808374	100000	100000
13	752.8696222	1101.125406	988.2151725	1064.976138	752.8696222	279.3808374	752.8696222	1064.976138
100000	100000	100000	100000	100000	100000	279.3808374	100000	100000
15	814.1104017	887.4240629	1486.344334	1048.360462	814.1104017	279.3808374	814.1104017	887.4240629
16	494.709336	459.4144857	443.6466214	696.8739025	443.6466214	279.3808374	443.6466214	459.4144857
100000	100000	100000	100000	100000	100000	279.3808374	100000	100000
18	1297.933767	994.5662032	1790.590981	911.8630637	911.8630637	279.3808374	1297.933767	911.8630637
19	617.2874766	528.7010264	549.4404571	489.3123546	489.3123546	279.3808374	549.4404571	489.3123546
20	829.1261776	740.8340642	790.6909888	524.1448035	524.1448035	279.3808374	790.6909888	524.1448035
21	822.6597473	1223.230304	715.6394745	960.2608685	715.6394745	279.3808374	715.6394745	960.2608685
22	701.544935	769.1431105	1450.83427	1229.199537	701.544935	279.3808374	701.544935	769.1431105
100000	100000	100000	100000	100000	100000	279.3808374	100000	100000
24	606.1597681	560.3083297	365.8785436	422.0629285	365.8785436	279.3808374	365.8785436	422.0629285
25	772.7214861	1169.304497	1573.890704	1114.86829	772.7214861	279.3808374	772.7214861	1114.86829
26	570.5407493	1051.654369	971.3484621	1105.45689	570.5407493	279.3808374	570.5407493	1051.654369
100000	100000	100000	100000	100000	100000	279.3808374	100000	100000
28	538.9048886	820.1765054	1066.798096	469.7159826	469.7159826	279.3808374	538.9048886	469.7159826
29	462.0423724	357.7134173	936.9615857	1375.915164	357.7134173	279.3808374	462.0423724	357.7134173
30	729.6600469	604.6514791	877.3744682	1001.292107	604.6514791	279.3808374	729.6600469	604.6514791
31	354.7698976	279.3808374	668.0728479	482.2082262	279.3808374	279.3808374	354.7698976	279.3808374
